id,keywords
11907,"[{'id':530,'name':'prophecy'},{'id':3392,'name':'voodoo'},{'id':9457,'name':'single'},{'id':13072,'name':'falling in love'},{'id':187056,'name':'woman director'},{'id':196682,'name':'rich man'}]"
10874,"[{'id':2041,'name':'island'},{'id':4418,'name':'pirate gang'},{'id':6300,'name':'puppet'},{'id':6956,'name':'treasure hunt'},{'id':11691,'name':'puppetry'}]"
89333,[]
197,"[{'id':30,'name':'individual'},{'id':388,'name':'scotland'},{'id':930,'name':'in love with enemy'},{'id':2020,'name':'revolution'},{'id':3370,'name':'kilt'},{'id':3754,'name':'legend'},{'id':4097,'name':'independence'},{'id':6089,'name':'freedom'},{'id':6987,'name':'idealism'},{'id':7629,'name':'family clan'},{'id':14643,'name':'battle'},{'id':158431,'name':'united kingdom'},{'id':162845,'name':'revolt'},{'id':189433,'name':'tyranny'},{'id':190532,'name':'false history'},{'id':208070,'name':'highlands'},{'id':215160,'name':'13th century'},{'id':234722,'name':'scottish highlands'},{'id':239847,'name':'warfield'}]"
103,"[{'id':422,'name':'vietnam veteran'},{'id':444,'name':'taxi'},{'id':1523,'name':'obsession'},{'id':2231,'name':'drug dealer'},{'id':7002,'name':'vigilante'},{'id':7368,'name':'alienation'},{'id':9622,'name':'misanthrophy'},{'id':33625,'name':'illegal prostitution'},{'id':167104,'name':'loner'},{'id':252192,'name':'new hollywood'}]"
33542,"[{'id':242,'name':'new york'},{'id':779,'name':'martial arts'},{'id':1384,'name':'diamond'},{'id':1545,'name':'supermarket'},{'id':2987,'name':'gang war'},{'id':4640,'name':'disabled child'},{'id':10726,'name':'gang'},{'id':11860,'name':'fish out of water'},{'id':13027,'name':'wedding'},{'id':161307,'name':'bronx, new york city'},{'id':179431,'name':'duringcreditsstinger'}]"
43566,[]
51352,"[{'id':1755,'name':'fascism'},{'id':2450,'name':'auschwitz'},{'id':4020,'name':'typhus'},{'id':4399,'name':'victim'},{'id':4434,'name':'interview'},{'id':10360,'name':'prejudice'},{'id':11728,'name':'burglary'},{'id':15199,'name':'rabbit'}]"
16934,"[{'id':212,'name':'london'},{'id':351,'name':'poison'},{'id':5921,'name':'step mother'},{'id':9672,'name':'based on a true story'},{'id':9826,'name':'murder'},{'id':10714,'name':'serial killer'},{'id':11857,'name':'mental institution'},{'id':13130,'name':'teenager'},{'id':15106,'name':'psychiatrist'},{'id':234682,'name':'social misfit'}]"
10324,"[{'id':1253,'name':'roommate'},{'id':9457,'name':'single'},{'id':9673,'name':'love'},{'id':10183,'name':'independent film'},{'id':12392,'name':'best friend'},{'id':158967,'name':'brooklyn bridge'}]"
78406,"[{'id':380,'name':'sibling relationship'},{'id':7375,'name':'twin brother'},{'id':10909,'name':'lawyer'},{'id':155881,'name':'estate'},{'id':208563,'name':'santa barbara california'}]"
32119,"[{'id':516,'name':'child abuse'},{'id':1228,'name':'1970s'},{'id':6178,'name':'newfoundland'},{'id':6783,'name':'orphanage'},{'id':9672,'name':'based on a true story'},{'id':172391,'name':'catholic priest'}]"
11066,"[{'id':2273,'name':'role of women'},{'id':2336,'name':'ladykiller'},{'id':3836,'name':'success'},{'id':6779,'name':'ladies' man'},{'id':7769,'name':'chefin'},{'id':8642,'name':'casanova'},{'id':9094,'name':'womanizer'}]"
11104,"[{'id':1595,'name':'ex-girlfriend'},{'id':3391,'name':'drug smuggle'},{'id':5490,'name':'girlfriend'},{'id':6618,'name':'snack bar'},{'id':9840,'name':'romance'},{'id':12354,'name':'hong kong'},{'id':180294,'name':'pineapple'},{'id':185265,'name':'expiration date'},{'id':185266,'name':'flight attendant'}]"
2074,"[{'id':5498,'name':'lsd'},{'id':6230,'name':'looking for  birth parents'},{'id':6231,'name':'half-brother'},{'id':10183,'name':'independent film'}]"
27793,"[{'id':334,'name':'flying'},{'id':2343,'name':'magic'},{'id':3096,'name':'book'},{'id':9663,'name':'sequel'},{'id':12554,'name':'dragon'},{'id':15101,'name':'based on children's book'},{'id':170362,'name':'fantasy world'}]"
290157,[]
110972,[]
11863,"[{'id':550,'name':'callgirl'},{'id':572,'name':'sex'},{'id':582,'name':'san francisco'},{'id':2483,'name':'nudity'},{'id':5340,'name':'investigation'},{'id':9826,'name':'murder'},{'id':13059,'name':'prostitution'}]"
9101,"[{'id':339,'name':'submarine'},{'id':4410,'name':'u.s. navy'},{'id':9789,'name':'misfit'}]"
5757,"[{'id':10180,'name':'homosexuality'},{'id':10183,'name':'independent film'},{'id':11800,'name':'mockumentary'}]"
9302,"[{'id':416,'name':'miami'},{'id':2136,'name':'television'},{'id':3658,'name':'career'},{'id':12193,'name':'reporter'}]"
11000,"[{'id':237,'name':'gay'},{'id':824,'name':'drag queen'},{'id':1013,'name':'homophobia'},{'id':1196,'name':'florida'},{'id':1862,'name':'coming out'},{'id':2944,'name':'senator'},{'id':6083,'name':'politician'},{'id':158718,'name':'lgbt'},{'id':201554,'name':'crossdressing'}]"
16388,"[{'id':9673,'name':'love'},{'id':10183,'name':'independent film'},{'id':12392,'name':'best friend'},{'id':188993,'name':'true love'},{'id':208725,'name':'irish catholic'}]"
9737,"[{'id':416,'name':'miami'},{'id':703,'name':'detective'},{'id':772,'name':'handcuffs'},{'id':822,'name':'airport'},{'id':1666,'name':'mexican standoff'},{'id':3688,'name':'strip club'},{'id':4009,'name':'witness protection'},{'id':9844,'name':'car crash'},{'id':11730,'name':'internal affairs'},{'id':11734,'name':'police corruption'},{'id':12371,'name':'gunfight'},{'id':14601,'name':'explosion'},{'id':14707,'name':'brutality'},{'id':14967,'name':'foot chase'},{'id':15483,'name':'car chase'},{'id':18026,'name':'drug lord'},{'id':166856,'name':'hangar'},{'id':167114,'name':'loose cannon'},{'id':167115,'name':'bust'},{'id':167124,'name':'black cop'},{'id':167128,'name':'badge'},{'id':219404,'name':'action hero'}]"
30765,"[{'id':478,'name':'china'},{'id':8531,'name':'panda'},{'id':8723,'name':'poacher'}]"
10474,"[{'id':242,'name':'new york'},{'id':2671,'name':'heroin'},{'id':6075,'name':'sport'},{'id':6496,'name':'basketball'},{'id':6782,'name':'addiction'},{'id':9713,'name':'friends'},{'id':14641,'name':'based on memoir or autobiography'},{'id':14964,'name':'drugs'},{'id':208992,'name':'1960s'},{'id':212563,'name':'school suspension'}]"
22279,"[{'id':392,'name':'england'},{'id':818,'name':'based on novel or book'},{'id':6344,'name':'liverpool'},{'id':206032,'name':'theatre company'},{'id':207883,'name':'1940s'}]"
30157,"[{'id':10183,'name':'independent film'}]"
568,"[{'id':305,'name':'moon'},{'id':1196,'name':'florida'},{'id':1432,'name':'nasa'},{'id':2345,'name':'spaceman'},{'id':4776,'name':'race against time'},{'id':9609,'name':'houston'},{'id':9672,'name':'based on a true story'},{'id':9882,'name':'space'},{'id':10084,'name':'rescue'},{'id':10349,'name':'survival'},{'id':10617,'name':'disaster'},{'id':14601,'name':'explosion'},{'id':14626,'name':'astronaut'},{'id':156395,'name':'imax'},{'id':184994,'name':'saturn v rocket'},{'id':189098,'name':'courage'},{'id':193479,'name':'hypothermia'},{'id':226233,'name':'apollo program'},{'id':226234,'name':'cape kennedy'},{'id':226235,'name':'lunar mission'},{'id':226236,'name':'spacecraft accident'}]"
11780,"[{'id':388,'name':'scotland'},{'id':5565,'name':'biography'},{'id':160279,'name':'18th century'},{'id':208070,'name':'highlands'},{'id':220446,'name':'violent man'},{'id':234722,'name':'scottish highlands'}]"
34996,"[{'id':242,'name':'new york'},{'id':490,'name':'philosophy'},{'id':3133,'name':'vampire'},{'id':6782,'name':'addiction'},{'id':11221,'name':'blood'},{'id':12105,'name':'student'},{'id':14512,'name':'new york city'},{'id':14819,'name':'violence'},{'id':163900,'name':'new york university'}]"
414,"[{'id':483,'name':'riddle'},{'id':849,'name':'dc comics'},{'id':3259,'name':'rose'},{'id':6969,'name':'gotham city'},{'id':9104,'name':'partner'},{'id':9715,'name':'superhero'},{'id':10486,'name':'robin'},{'id':10525,'name':'broken neck'},{'id':11268,'name':'psychologist'},{'id':14819,'name':'violence'},{'id':15009,'name':'criminal'},{'id':33518,'name':'district attorney'},{'id':33626,'name':'millionaire'},{'id':33637,'name':'super power'},{'id':33981,'name':'falling down stairs'},{'id':34156,'name':'tied up'},{'id':156116,'name':'tommy gun'},{'id':157166,'name':'beretta'},{'id':157583,'name':'knocked out'},{'id':170383,'name':'disfigurement'},{'id':170652,'name':'father figure'}]"
649,"[{'id':549,'name':'prostitute'},{'id':596,'name':'adultery'},{'id':848,'name':'double life'},{'id':851,'name':'dual identity'},{'id':931,'name':'jealousy'},{'id':1157,'name':'wife husband relationship'},{'id':1411,'name':'brothel'},{'id':1566,'name':'dream'},{'id':2316,'name':'women's sexual identity'},{'id':2486,'name':'fantasy'},{'id':3260,'name':'masochism'},{'id':10183,'name':'independent film'}]"
1873,"[{'id':5499,'name':'burma'},{'id':5855,'name':'rangoon'},{'id':13005,'name':'doctor'}]"
5894,"[{'id':919,'name':'smoking'},{'id':1901,'name':'corner shop'},{'id':3170,'name':'cigarette'},{'id':6357,'name':'tobacco'}]"
1775,[]
8839,"[{'id':3335,'name':'halloween'},{'id':6054,'name':'friendship'},{'id':6152,'name':'supernatural'},{'id':6155,'name':'afterlife'},{'id':9713,'name':'friends'},{'id':15017,'name':'danger'},{'id':33637,'name':'super power'},{'id':162846,'name':'ghost'},{'id':189449,'name':'disorder'},{'id':193545,'name':'young heroes'},{'id':202322,'name':'imaginary'},{'id':206834,'name':'mischievous children'}]"
20649,"[{'id':11505,'name':'drug pusher'},{'id':13008,'name':'train'},{'id':14964,'name':'drugs'},{'id':18026,'name':'drug lord'}]"
10329,"[{'id':690,'name':'gorilla'},{'id':1384,'name':'diamond'},{'id':2521,'name':'congo'},{'id':3379,'name':'diamond mine'}]"
8963,"[{'id':339,'name':'submarine'},{'id':1860,'name':'mutiny'},{'id':2139,'name':'russia'},{'id':2534,'name':'missile'},{'id':3312,'name':'nuclear missile'},{'id':4123,'name':'embassy'},{'id':4410,'name':'u.s. navy'},{'id':4933,'name':'battle for power'},{'id':6791,'name':'torpedo'},{'id':162365,'name':'military'},{'id':198423,'name':'moral dilemma'},{'id':217133,'name':'post cold war'},{'id':221092,'name':'aircraft carrier'},{'id':226740,'name':'chain of command'},{'id':226741,'name':'launch code'},{'id':226742,'name':'sonar'}]"
26564,"[{'id':1353,'name':'underground'},{'id':5565,'name':'biography'},{'id':14893,'name':'art'}]"
8068,"[{'id':75,'name':'gunslinger'},{'id':139,'name':'anti terror'},{'id':502,'name':'ambush'},{'id':534,'name':'mexico'},{'id':797,'name':'showdown'},{'id':953,'name':'guitar'},{'id':2708,'name':'hitman'},{'id':3458,'name':'bartender'},{'id':9310,'name':'latinx lead'},{'id':9748,'name':'revenge'},{'id':10044,'name':'tragic hero'},{'id':10950,'name':'shootout'},{'id':14575,'name':'mariachi'},{'id':14601,'name':'explosion'},{'id':14687,'name':'extreme violence'},{'id':14707,'name':'brutality'},{'id':18026,'name':'drug lord'},{'id':41372,'name':'leg brace'},{'id':154889,'name':'concealed weapon'},{'id':226790,'name':'bookstore'}]"
8512,"[{'id':818,'name':'based on novel or book'},{'id':1543,'name':'war veteran'},{'id':5823,'name':'jazz club'},{'id':9826,'name':'murder'},{'id':12670,'name':'los angeles'},{'id':155790,'name':'private detective'},{'id':156091,'name':'missing person'},{'id':195402,'name':'film noir'},{'id':207268,'name':'neo-noir'},{'id':207883,'name':'1940s'}]"
1572,"[{'id':258,'name':'bomb'},{'id':444,'name':'taxi'},{'id':483,'name':'riddle'},{'id':642,'name':'robbery'},{'id':703,'name':'detective'},{'id':720,'name':'helicopter'},{'id':1321,'name':'gold'},{'id':1552,'name':'subway'},{'id':1812,'name':'fbi'},{'id':3799,'name':'ship'},{'id':5572,'name':'fistfight'},{'id':6149,'name':'police'},{'id':9663,'name':'sequel'},{'id':9758,'name':'deception'},{'id':9856,'name':'flashback'},{'id':10950,'name':'shootout'},{'id':14512,'name':'new york city'},{'id':14601,'name':'explosion'},{'id':14819,'name':'violence'},{'id':15483,'name':'car chase'},{'id':177309,'name':'simon says'},{'id':188329,'name':'dump truck'},{'id':192707,'name':'aqueduct'},{'id':219404,'name':'action hero'},{'id':226838,'name':'federal reserve bank'}]"
13552,"[{'id':387,'name':'california'},{'id':572,'name':'sex'},{'id':1541,'name':'nihilism'},{'id':1664,'name':'eroticism'},{'id':2652,'name':'nazi'},{'id':4470,'name':'punk'},{'id':6054,'name':'friendship'},{'id':7410,'name':'fellatio'},{'id':9701,'name':'controversy'},{'id':9887,'name':'surrealism'},{'id':9937,'name':'suspense'},{'id':11581,'name':'severed head'},{'id':13017,'name':'drifter'},{'id':14819,'name':'violence'},{'id':15291,'name':'on the road'},{'id':155262,'name':'threesome'},{'id':155419,'name':'shoplifting'},{'id':155870,'name':'polyamory'},{'id':180340,'name':'voyeur'},{'id':239108,'name':'crystal meth'}]"
6520,"[{'id':3966,'name':'camelot'},{'id':10466,'name':'knight'},{'id':10982,'name':'king arthur'},{'id':177128,'name':'excalibur'},{'id':177129,'name':'knights of the round table'}]"
9073,"[{'id':2526,'name':'human animal relationship'},{'id':4676,'name':'whale'},{'id':155529,'name':'killer whale'}]"
10428,"[{'id':2157,'name':'hacker'},{'id':2812,'name':'computer virus'},{'id':4563,'name':'virtual reality'},{'id':6104,'name':'computer'},{'id':9864,'name':'prank'},{'id':11615,'name':'internet'},{'id':12190,'name':'cyberpunk'},{'id':13130,'name':'teenager'},{'id':14512,'name':'new york city'},{'id':41249,'name':'secret service'},{'id':160840,'name':'dream sequence'}]"
17447,"[{'id':237,'name':'gay'},{'id':740,'name':'aids'},{'id':10181,'name':'based on play or musical'},{'id':165770,'name':'hiv positive'}]"
9886,"[{'id':2588,'name':'brain'},{'id':3321,'name':'childhood memory'},{'id':4565,'name':'dystopia'},{'id':6135,'name':'pharmaceutical industry'},{'id':6566,'name':'computer chip'},{'id':8662,'name':'courier'},{'id':10919,'name':'cyber'},{'id':12190,'name':'cyberpunk'}]"
9482,"[{'id':934,'name':'judge'},{'id':4458,'name':'post-apocalyptic'},{'id':4565,'name':'dystopia'},{'id':9717,'name':'based on comic'},{'id':15090,'name':'police officer'},{'id':18712,'name':'based on graphic novel'},{'id':160159,'name':'frame up'},{'id':162988,'name':'dystopian future'},{'id':180172,'name':'framed for murder'},{'id':182703,'name':'gene'},{'id':182706,'name':'prosthetic limb'},{'id':182709,'name':'post holocaust'},{'id':182711,'name':'dna testing'}]"
19326,"[{'id':6593,'name':'stripper'},{'id':8881,'name':'jury'},{'id':9465,'name':'jurist'},{'id':10183,'name':'independent film'},{'id':10639,'name':'jury duty'},{'id':10640,'name':'verdict'}]"
9344,"[{'id':1525,'name':'puberty'},{'id':2201,'name':'first time'}]"
9071,"[{'id':1388,'name':'cinema'},{'id':10183,'name':'independent film'},{'id':11614,'name':'filmmaker'}]"
8973,"[{'id':3419,'name':'fanatic'},{'id':6152,'name':'supernatural'},{'id':6506,'name':'resurrection'},{'id':156174,'name':'occult'},{'id':173162,'name':'sect'},{'id':177912,'name':'wizard'}]"
15730,[]
47608,"[{'id':1252,'name':'suicide attempt'},{'id':3616,'name':'college'},{'id':10049,'name':'teen angst'},{'id':41329,'name':'mental illness'},{'id':187056,'name':'woman director'}]"
2293,"[{'id':572,'name':'sex'},{'id':4325,'name':'game show'},{'id':8631,'name':'slacker'},{'id':41175,'name':'shopping'},{'id':157690,'name':'mall'},{'id':162296,'name':'ex-boyfriend ex-girlfriend relationship'},{'id':168033,'name':'jay and silent bob'},{'id':171329,'name':'silent man'},{'id':171343,'name':'coke'},{'id':171346,'name':'bandleader'},{'id':179430,'name':'aftercreditsstinger'}]"
9070,"[{'id':10988,'name':'based on tv series'},{'id':12667,'name':'tokusatsu'},{'id':155030,'name':'superhero team'},{'id':173577,'name':'ethnic diversity'},{'id':201635,'name':'power rangers'},{'id':203223,'name':'mighty morphin power rangers'},{'id':203224,'name':'mmpr'}]"
48787,"[{'id':3713,'name':'chase'},{'id':3880,'name':'snuff'},{'id':6149,'name':'police'},{'id':9826,'name':'murder'},{'id':10392,'name':'mute'},{'id':197452,'name':'disk'}]"
34574,"[{'id':242,'name':'new york'},{'id':3133,'name':'vampire'},{'id':3633,'name':'dracula'}]"
1642,"[{'id':1332,'name':'cheating'},{'id':2547,'name':'new identity'},{'id':2812,'name':'computer virus'},{'id':3713,'name':'chase'},{'id':6104,'name':'computer'},{'id':10333,'name':'stalking'}]"
11472,"[{'id':970,'name':'parent child relationship'},{'id':1009,'name':'baby'},{'id':3725,'name':'pregnancy'},{'id':6038,'name':'marriage'},{'id':168386,'name':'child wish'}]"
36196,"[{'id':295,'name':'library'},{'id':8508,'name':'party'},{'id':10183,'name':'independent film'},{'id':11678,'name':'free spirit'},{'id':187056,'name':'woman director'},{'id':207447,'name':'librarian'}]"
11980,"[{'id':290,'name':'angel'},{'id':3648,'name':'archangel gabriel'},{'id':9511,'name':'menschheit'}]"
58372,"[{'id':2754,'name':'trauma'},{'id':4325,'name':'game show'},{'id':11322,'name':'female protagonist'},{'id':207317,'name':'christmas'}]"
32646,"[{'id':572,'name':'sex'},{'id':852,'name':'chemical'},{'id':1279,'name':'medicine'},{'id':3451,'name':'housewife'},{'id':6305,'name':'pollution'},{'id':6898,'name':'quarantine'},{'id':10183,'name':'independent film'},{'id':12097,'name':'allergy'},{'id':15106,'name':'psychiatrist'},{'id':40895,'name':'illness'},{'id':189449,'name':'disorder'},{'id':202579,'name':'retreat'},{'id':235410,'name':'multiple chemical sensitivity (mcs)'},{'id':235411,'name':'environmental illness'}]"
10533,"[{'id':818,'name':'based on novel or book'},{'id':2871,'name':'burning of witches'},{'id':3725,'name':'pregnancy'},{'id':10223,'name':'puritan'},{'id':15060,'name':'period drama'},{'id':34094,'name':'extramarital affair'}]"
10802,"[{'id':246,'name':'dancing'},{'id':1663,'name':'go-go dancer'},{'id':2874,'name':'spanner'},{'id':3182,'name':'seduction'},{'id':4378,'name':'striptease'},{'id':7017,'name':'sexappeal'},{'id':9823,'name':'rivalry'},{'id':34117,'name':'cult film'}]"
10149,"[{'id':919,'name':'smoking'},{'id':1621,'name':'robber'},{'id':3170,'name':'cigarette'},{'id':8736,'name':'laden'},{'id':10183,'name':'independent film'},{'id':13028,'name':'writer'}]"
